title,category,venue,address,date,url,lat,lon
Syrigana,Ausstellung/Museen,Hamburger Bahnhof - Nationalgalerie der Gegenwart,"Invalidenstr. 50-51, 10557 Berlin",Do. 01.01,https://www.tip-berlin.de/event/ausstellung+museen/1465.30004899/,52.52844,13.3720386
Wintermarkt Schloßplatz,Handel/Markt,Humboldt Forum,"Schloßplatz, 10178 Berlin",Do. 01.01,https://www.tip-berlin.de/event/handel+markt/1465.2855470143/,52.516714,13.4031305
"""Immer wieder muss die Welt neu gesehen werden""",Ausstellung/Museen,Brücke-Museum,"Bussardsteig 9, 14195 Berlin",Do. 01.01,https://www.tip-berlin.de/event/ausstellung+museen/1465.30005280/,52.4669327,13.2747539
BCCO x Polyamor 46 Hours,Musik/Party,ZENNER,"Alt-Treptow 15–17, 12435 Berlin",Do. 01.01,https://www.tip-berlin.de/event/musik+party/1465.2863352295/,52.4849428,13.4790861
Dioskuren - Der geschenkte Tag,Ausstellung/Museen,Neues Museum,"Bodestr. 1-3, 10178 Berlin",Do. 01.01,https://www.tip-berlin.de/event/ausstellung+museen/1465.30005054/,52.520862,13.3982661
Flucht,Ausstellung/Museen,Museum Europäischer Kulturen,"Arnimallee 25, 14195 Berlin",Do. 01.01,https://www.tip-berlin.de/event/ausstellung+museen/1465.30004990/,52.455519,13.2926911
Haus Lemke - Die Möbel von Mies van der Rohe und Lilly Reich,Ausstellung/Museen,Kunstgewerbemuseum Tiergarten,"Matthäikirchpl. 4/6, 10785 Berlin",Do. 01.01,https://www.tip-berlin.de/event/ausstellung+museen/1465.30005290/,52.5084425,13.3677277
"Heute noch, morgen schon",Ausstellung/Museen,Nikolaikirche,"Nikolaikirchpl., 10178 Berlin",Do. 01.01,https://www.tip-berlin.de/event/ausstellung+museen/1465.30005244/,52.5168734,13.4075394
"Im Visier! Lovis Corinth, die Nationalgalerie und die Aktion ""Entartete Kunst""",Ausstellung/Museen,Alte Nationalgalerie,"Bodestraße 1-3, 10178 Berlin",Do. 01.01,https://www.tip-berlin.de/event/ausstellung+museen/1465.30004998/,52.520862,13.3982661
It's not over! Renate NYE: 86H,Musik/Party,Salon zur Wilden Renate,"Alt-Stralau 70, 10245 Berlin",Do. 01.01,https://www.tip-berlin.de/event/musik+party/1465.2860750170/,52.4973901,13.4653065
Käthe Kollwitz - Stille Kraft,Ausstellung/Museen,Käthe-Kollwitz-Museum,"Spandauer Damm 10, 14059 Berlin",Do. 01.01,https://www.tip-berlin.de/event/ausstellung+museen/1465.2853615592/,52.5206424,13.2927104
Max Ernst bis Dorothea Tanning. Netzwerke des Surrealismus,Ausstellung/Museen,Neue Nationalgalerie,"Potsdamer Str. 50, 10785 Berlin",Do. 01.01,https://www.tip-berlin.de/event/ausstellung+museen/1465.30004952/,52.5066158,13.3671577
Mehr als Bewegung um ihrer selbst willen,Ausstellung/Museen,Kunsthaus Dahlem,"Käuzchensteig 8, 14195 Berlin",Do. 01.01,https://www.tip-berlin.de/event/ausstellung+museen/1465.2866940267/,52.4663522,13.2742595
Modefotografie 50er-90er,Ausstellung/Museen,Museum für Fotografie / Helmut Newton Stiftung,"Jebensstr. 2, 10623 Berlin",Do. 01.01,https://www.tip-berlin.de/event/ausstellung+museen/1465.30004533/,52.5081567,13.3320921
Möglichkeiten einer Insel. Denken in Bildern von Gerstenberg bis Scharf,Ausstellung/Museen,Sammlung Scharf-Gerstenberg,"Schloßstr. 70, 14059 Berlin",Do. 01.01,https://www.tip-berlin.de/event/ausstellung+museen/1465.30005275/,52.5191183,13.2967062
Natur und deutsche Geschichte. Glaube - Biologie - Macht,Ausstellung/Museen,Deutsches Historisches Museum,"Unter den Linden 2, 10117 Berlin",Do. 01.01,https://www.tip-berlin.de/event/ausstellung+museen/1465.30004821/,52.5177477,13.3970225
Raoul Hausmann. Vision. Provokation. Dada.,Ausstellung/Museen,Berlinische Galerie,"Alte Jakobstr. 124-128, 10969 Berlin",Do. 01.01,https://www.tip-berlin.de/event/ausstellung+museen/1465.30004958/,52.5039063,13.3982331
The Clock,Ausstellung/Museen,Neue Nationalgalerie,"Potsdamer Str. 50, 10785 Berlin",Do. 01.01,https://www.tip-berlin.de/event/ausstellung+museen/1465.30005170/,52.5066158,13.3671577
Gegen - PRNCPTL,Musik/Party,Revier Südost,"Schnellerstr. 137, 12439 Berlin",Do. 01.01,https://www.tip-berlin.de/event/musik+party/1465.2868669233/,52.4596503,13.5055975
Viva Lars Vegas,Bühne/Kabarett,Wühlmäuse,"Pommernallee 2-4, 14052 Berlin",Do. 01.01,https://www.tip-berlin.de/event/buehne+kabarett/1465.10092954/,52.5088651,13.2707514
Eve Arnold. Capturing Compassion,Ausstellung/Andere Orte,f³ - freiraum für fotografie,"Prinzessinnenstr. 30, 10969 Berlin",Do. 01.01,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.30005296/,52.5015053,13.4141307
Lokschuppen NYE: Goatball x Formula90,Musik/Party,Lokschuppen,"Revaler Str. 99, 10245 Berlin",Do. 01.01,https://www.tip-berlin.de/event/musik+party/1465.2862190311/,52.5064417,13.4572149
Moyra Davey,Ausstellung/Andere Orte,n.b.k.,"Chausseestr. 128-129, 10115 Berlin",Do. 01.01,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.30005286/,52.5277487,13.3862025
OXI NYE – 38 Hours,Musik/Party,Oxi,"Wiesenweg 1–4, 10365 Berlin",Do. 01.01,https://www.tip-berlin.de/event/musik+party/1465.2863352322/,52.5076121,13.4749435
Ost New Years Eve,Musik/Party,Club Ost,"Alt-Stralau 1-2, 10245 Berlin",Do. 01.01,https://www.tip-berlin.de/event/musik+party/1465.2860750303/,52.4970527,13.4650639
Rauf & Rüber - Silvester auf dem Klunkerkranich,Musik/Party,Klunkerkranich,"Karl-Marx-Str. 66, 12043 Berlin",Do. 01.01,https://www.tip-berlin.de/event/musik+party/1465.2857070645/,52.4820886,13.4321513
Transzendenz 25 * 26,Musik/Party,Golden Gate,"Dircksenstr. 77, 10179 Berlin",Do. 01.01,https://www.tip-berlin.de/event/musik+party/1465.2868990044/,52.5160381,13.4171479
VINCENT: ZWISCHEN WAHN UND WUNDER,Ausstellung/Andere Orte,khroma l new media art center,"Revaler str. 99, 10245 Berlin",Do. 01.01,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.2860459814/,52.5064417,13.4572149
What If: A Change of Perspective,Ausstellung/Andere Orte,Aedes Architecture Forum,"Christinenstr. 18/19, 10115 Berlin",Do. 01.01,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.2854418309/,52.5315158,13.410782
Wohnkomplex. Kunst und Leben im Plattenbau,Ausstellung/Andere Orte,Das Minsk Kunsthaus in Potsdam,"Max-Planck-Str. 17, 14473 Potsdam",Do. 01.01,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.2834161749/,52.3886638,13.0641321
für uns,Ausstellung/Andere Orte,Fotografiska Berlin,"Oranienburger Str. 54, 10117 Berlin",Do. 01.01,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.2827184170/,52.5256724,13.3891203
42. Weihnachtsmarkt an der Gedächtniskirche,Handel/Markt,Breitscheidplatz,"Breitscheidplatz, 10789 Berlin",Do. 01.01,https://www.tip-berlin.de/event/handel+markt/1465.2856327845/,52.5049676,13.335294
