title,category,venue,address,date,url,lat,lon
Konstellationen,Ausstellung/Andere Orte,Gropius Bau,"Niederkirchnerstr. 7, 10963 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.30005223/,52.5066209,13.3819472
"Make a travel deep of your inside, and don’t forget me to take",Ausstellung/Andere Orte,PalaisPopulaire,"Unter den Linden 5, 10117 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.30005184/,52.5171465,13.3961451
Off score,Ausstellung/Museen,Hamburger Bahnhof - Nationalgalerie der Gegenwart,"Invalidenstr. 50-51, 10557 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30004900/,52.52844,13.3720386
Saâdane Afif,Ausstellung/Museen,Hamburger Bahnhof - Nationalgalerie der Gegenwart,"Invalidenstr. 50-51, 10557 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30004901/,52.52844,13.3720386
Syrigana,Ausstellung/Museen,Hamburger Bahnhof - Nationalgalerie der Gegenwart,"Invalidenstr. 50-51, 10557 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30004899/,52.52844,13.3720386
Wintermarkt Schloßplatz,Handel/Markt,Humboldt Forum,"Schloßplatz, 10178 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/handel+markt/1465.2855470143/,52.516714,13.4031305
"""Immer wieder muss die Welt neu gesehen werden""",Ausstellung/Museen,Brücke-Museum,"Bussardsteig 9, 14195 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30005280/,52.4669327,13.2747539
Comic-Stipendium 2025,Ausstellung/Museen,Museum für Kommunikation,"Leipziger Str. 16, 10117 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30005154/,52.5099308,13.3872552
Dioskuren - Der geschenkte Tag,Ausstellung/Museen,Neues Museum,"Bodestr. 1-3, 10178 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30005054/,52.520862,13.3982661
Every Artist Must Take Sides - Resonanzen von Eslanda und Paul Robeson,Ausstellung/Andere Orte,Akademie der Künste Hanseatenweg,"Hanseatenweg 10, 10557 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.2853630883/,52.5183272,13.3468408
Flucht,Ausstellung/Museen,Museum Europäischer Kulturen,"Arnimallee 25, 14195 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30004990/,52.455519,13.2926911
Haus Lemke - Die Möbel von Mies van der Rohe und Lilly Reich,Ausstellung/Museen,Kunstgewerbemuseum Tiergarten,"Matthäikirchpl. 4/6, 10785 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30005290/,52.5084425,13.3677277
"Heute noch, morgen schon",Ausstellung/Museen,Nikolaikirche,"Nikolaikirchpl., 10178 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30005244/,52.5168734,13.4075394
"Im Visier! Lovis Corinth, die Nationalgalerie und die Aktion ""Entartete Kunst""",Ausstellung/Museen,Alte Nationalgalerie,"Bodestraße 1-3, 10178 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30004998/,52.520862,13.3982661
Käthe Kollwitz - Stille Kraft,Ausstellung/Museen,Käthe-Kollwitz-Museum,"Spandauer Damm 10, 14059 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.2853615592/,52.5206424,13.2927104
Max Ernst bis Dorothea Tanning. Netzwerke des Surrealismus,Ausstellung/Museen,Neue Nationalgalerie,"Potsdamer Str. 50, 10785 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30004952/,52.5070409,13.3676212
Natur und deutsche Geschichte. Glaube - Biologie - Macht,Ausstellung/Museen,Deutsches Historisches Museum,"Unter den Linden 2, 10117 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30004821/,52.5177477,13.3970225
Raoul Hausmann. Vision. Provokation. Dada.,Ausstellung/Museen,Berlinische Galerie,"Alte Jakobstr. 124-128, 10969 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30004958/,52.5039063,13.3982331
The Clock,Ausstellung/Museen,Neue Nationalgalerie,"Potsdamer Str. 50, 10785 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+museen/1465.30005170/,52.5070409,13.3676212
13. Marianne-Werefkin-Preis,Ausstellung/Andere Orte,Kommunale Galerie Berlin,"Hohenzollerndamm 176, 10713 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.2857045785/,52.4894888,13.311966
A Kind of Blue,Ausstellung/Galerien,Galerie Friedmann-Hahn,"Wielandstr. 14, 10629 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+galerien/1465.2855837617/,52.5034739,13.3151599
Arbeiten aus 5 Jahrzehnten,Ausstellung/Galerien,Mountains,"Rosa-Luxemburg-Pl., 10178 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+galerien/1465.2854439050/,52.5276951,13.4104868
Dear Berlin. 10 Berliner Künstlerinnen des Deutschen Künstlerbundes,Ausstellung/Andere Orte,Deutscher Künstlerbund - Projektraum,"Markgrafenstr. 67, 10969 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.2858800502/,52.5055444,13.3940779
E-1027+123,Ausstellung/Galerien,Galerie Kornfeld Kunsthandel GmbH & Co. KG,"Fasanenstr. 26, 10719 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+galerien/1465.2848365500/,52.5014417,13.3270553
EastUnBloc,Ausstellung/Andere Orte,nGbK,"Karl-Liebknecht-Str. 11/13, 10178 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.2860296247/,52.5218517,13.4076304
Einhorn. Das Fabeltier in der Kunst,Ausstellung/Andere Orte,Museum Barberini,"Humboldtstr. 5-6, 14467 Potsdam",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.30005010/,52.395233,13.0618998
Eternal 20th Century,Ausstellung/Galerien,Klemm's,"Leipziger Str. 57/58, 10117 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+galerien/1465.2827985139/,52.5098447,13.3815162
Eve Arnold. Capturing Compassion,Ausstellung/Andere Orte,f³ - freiraum für fotografie,"Prinzessinnenstr. 30, 10969 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.30005296/,52.5015053,13.4141307
Fragrant City - Duftkerzenmarkt,Handel/Markt,The Fragrant City - Pop-up-Store,"Marienburger Str. 14a, 10405 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/handel+markt/1465.2850892930/,52.5339601,13.4262879
Groundless,Ausstellung/Galerien,Zilberman Gallery,"Schlüterstr. 45, 10707 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+galerien/1465.2856544532/,52.5004841,13.3169278
Happy Demon - Leave your body like a shell - Embrace,Ausstellung/Andere Orte,rk - Galerie für zeitgenössische Kunst im Ratskeller,"Möllendorffstr. 6, 10367 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.2850470825/,52.5157847,13.47984
Made in Paris,Ausstellung/Galerien,68projects,"Fasanenstr. 68, 10719 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+galerien/1465.2848365523/,52.5008537,13.3273006
Moyra Davey,Ausstellung/Andere Orte,n.b.k.,"Chausseestr. 128-129, 10115 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.30005286/,52.5277487,13.3862025
String Constructions,Ausstellung/Andere Orte,KW Institute for Contemporary Art,"Auguststr. 69, 10117 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.30005212/,52.5271636,13.3948218
UdK Berlin Art Award 2025,Ausstellung/Andere Orte,Kommunale Galerie Berlin,"Hohenzollerndamm 176, 10713 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.2853630889/,52.4894888,13.311966
VINCENT: ZWISCHEN WAHN UND WUNDER,Ausstellung/Andere Orte,khroma l new media art center,"Revaler str. 99, 10245 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.2860459814/,52.5064417,13.4572149
What If: A Change of Perspective,Ausstellung/Andere Orte,Aedes Architecture Forum,"Christinenstr. 18/19, 10115 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.2854418309/,52.5315158,13.410782
Wohnkomplex. Kunst und Leben im Plattenbau,Ausstellung/Andere Orte,Das Minsk Kunsthaus in Potsdam,"Max-Planck-Str. 17, 14473 Potsdam",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.2834161749/,52.3886638,13.0641321
aus den Fugen,Ausstellung/Andere Orte,alte feuerwache - projektraum,"Marchlewskistr. 6, 10243 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.2850892884/,52.5162846,13.4422906
für uns,Ausstellung/Andere Orte,Fotografiska Berlin,"Oranienburger Str. 54, 10117 Berlin",Mi. 17.12,https://www.tip-berlin.de/event/ausstellung+andere_orte/1465.2827184170/,52.5256724,13.3891203
